RefSeqID,A_11PM,A_3AM,A_7AM,A_11AM,A_3PM,A_7PM,B_11PM,B_3AM,B_7AM,B_11AM,B_3PM,B_7PM,GeneSymbol
NM_001017773,2.39545,3.92861,3.45888,7.90906,1.98346,5.28223,2.58665,3.75572,1.49635,3.66726,4.9338,3.12615,tspan15
NM_213252,19.1379,27.3174,35.9803,27.7568,26.7333,25.518,21.0588,21.1114,31.1594,34.3003,28.0421,21.8282,HK1
NM_001115125,13.037,7.9633,8.26938,6.5763,14.3464,11.4221,13.4787,7.27934,7.59021,5.35223,10.8869,9.58723,HKDC1
NM_001083564,3.4135,3.84532,3.98773,5.26735,4.45358,4.39719,4.93764,3.39418,4.87009,4.53673,5.49165,3.35938,SUPV3L1
NM_200907,15.9875,18.6272,16.4615,15.7228,17.7539,16.5894,20.8735,15.2629,19.4522,14.2666,18.1892,13.4357,Vps26a
NM_001171612,32.4827,27.4327,22.926,28.3922,26.545,21.0206,31.599,31.9786,28.9442,26.9125,28.6779,22.7393,srgn
NM_001013462,8.31844,12.6415,14.8612,12.2225,13.2879,13.5999,15.2978,12.9504,14.5485,14.613,14.2013,12.7222,KBP
NM_214782,1.89082,1.94342,2.32369,2.64275,1.83492,1.51944,1.27037,1.0982,1.77432,1.59411,1.89219,1.32001,zgc:110727
NM_001002523,9.94874,14.5921,9.22745,7.49645,8.25106,12.3505,11.3011,9.46968,14.3958,7.74727,10.8176,9.71364,RGS17
NM_213354,3.77692,4.58223,4.73592,4.78024,4.67049,4.81594,2.48354,4.55189,5.2722,6.64339,3.81077,4.7277,COG2
NM_001128351,5.50093,8.56231,9.33921,9.68842,8.11431,8.76747,7.31284,6.63347,9.55886,6.93447,8.542,8.38077,si:dkey-162b3.1
NM_001123301,1.37712,3.41634,4.03032,3.09166,2.51928,1.95797,2.31403,2.22138,1.92658,3.58769,2.72444,1.72861,LOC570267
NM_001126381,15.1738,12.8816,13.4284,11.4167,11.9399,15.5781,15.8575,15.1233,13.7176,14.4082,13.516,11.4539,rab4a
NM_001007443,5.98373,5.72678,12.8792,6.20055,7.29067,5.42947,4.43446,6.51694,7.36703,7.76254,7.9032,3.79725,rhoua
NM_200096,7.20898,6.60202,7.52533,6.0768,7.13847,6.65323,8.74038,4.2834,10.3821,4.90806,5.84303,4.09846,TBP
NM_001007171,3.60246,2.69756,2.96855,2.01235,2.68916,3.98643,2.21248,2.96303,2.03568,2.53574,3.26816,2.96028,si:ch211-101n13.4
NM_001002513,6.78945,12.7766,17.1181,6.22118,4.90165,10.9997,3.44785,2.67934,7.44963,4.38722,5.34681,3.02981,slc1a4
NM_001004531,4.04364,2.53314,5.73723,2.83769,3.55422,3.23837,6.38167,2.06018,4.67101,2.67921,2.74269,3.00176,ZNF511
NM_001014303,36.0772,32.1832,26.7329,32.218,25.7694,31.6137,30.5706,28.6544,30.5578,25.3504,30.6661,28.8093,ERLIN1
NM_001082860,0,0,0,0,0.236397,0.260868,0.662753,0,0,0.105358,0,0.264282,zgc:162162
NM_001145601,13.3737,13.3671,11.8445,12.2017,12.0121,13.2287,11.3161,12.7793,14.4406,10.9672,13.96,12.2428,slkn
NM_212791,103.68,111.402,119.703,150.288,149.219,109.022,86.837,168.821,149.649,190.748,191.439,133.905,adkA
NM_001128681,1.37782,1.87969,2.68611,3.49001,0.805484,2.26969,0.829985,1.59328,1.47666,1.31439,2.11337,1.4905,vcl
NM_001172401,0.597007,0.241924,0.148875,0.122522,0.0462689,0.154854,0,0.262989,0.214982,0.11948,0,,proteolysis 
NM_001017872,2.21101,2.71353,2.39788,2.41397,2.81666,1.78034,1.60686,1.73718,2.81203,2.41843,3.29933,1.25848,zgc:110677
NM_201132,36.188,38.5834,40.4478,36.1213,36.7851,47.8366,35.024,30.3092,46.8478,31.852,34.4544,34.8137,Tial1
NM_212578,1.15834,2.65287,4.03405,3.64253,2.03475,1.47017,0.961926,1.54221,2.24645,2.39701,1.23377,1.38449,c10orf119
NM_001126397,4.40536,4.51966,5.71292,5.17108,5.433,6.26411,4.83181,4.4228,5.77054,4.88258,4.50899,4.69556,LOC560826
NM_001145587,30.7918,38.9509,33.4252,42.2444,49.2481,31.5353,45.1723,56.2562,41.2668,56.827,54.6104,49.9375,si:dkey-192p21.6
NM_001089469,4.91891,6.13417,4.28516,7.28328,5.67143,5.92368,5.92716,6.41428,7.40744,5.29681,6.83555,6.65468,sgpl1
NM_001017870,11.0039,8.65699,11.7309,12.2855,7.543,8.95543,6.65077,6.31634,10.5064,9.20203,8.85737,8.02622,PDLIM1
NM_001001841,3.55336,3.51483,3.39611,3.55058,2.09677,3.04293,2.94548,3.37146,3.75232,2.49312,2.27412,1.45052,rel
NM_200621,22.7325,20.9854,22.2724,20.0617,21.0981,23.5008,25.5361,18.743,23.579,20.4884,22.0235,21.9647,PAPOLG
NM_201170,5.15866,3.75794,2.79258,3.40996,3.77814,4.06355,4.5852,4.89653,5.49074,3.38829,3.77887,3.29833,VRK2
NM_001114913,2.19309,2.82578,4.16236,2.53334,2.22431,4.50006,2.47673,1.85594,3.30397,2.77175,3.64494,3.51398,CCDC85A
NM_001114589,0,0.263394,0.168666,0.215144,0.397236,0.224036,0.307616,0.178734,0.111639,0.392042,0,0.1592,zgc:174910
NM_001077778,21.0969,29.7686,36.2127,32.686,28.8386,33.879,20.8513,30.2938,26.8351,23.7319,33.9866,30.0778,SMAP1
NM_001030184,12.725,13.2209,11.1478,7.4732,7.33311,4.60751,6.47681,8.55931,14.7063,4.76378,6.85164,6.8733,si:rp71-1f1.5
NM_170765,0,0,0,0,0,0.0480252,0,0,0.0661883,0,0,0,tlx1
NM_001025532,0,0,0,0,0,0,0,0,0,0,0,0,lbx1a
NM_212806,0.330941,0.38002,0,0.0966887,0.239413,0.284661,0.567146,0.298682,0.517795,0.382504,0.285145,0.754164,CYP17A1
NM_201427,9.61914,11.2245,13.5749,9.82533,10.2303,14.4989,14.6145,9.991,15.4975,9.61047,10.6509,9.95344,nt5c2a
NM_001089369,7.05338,7.85417,5.64224,6.38083,7.96026,5.35479,9.07013,5.88585,4.68673,7.60882,8.46492,5.49291,PCGF6
NM_001077339,2.70736,0.958393,2.91887,1.30922,2.58303,1.57871,1.25507,0.915554,0.621891,0.439221,1.46624,1.45361,zgc:153142
NM_001130719,0,0.133324,0.552212,0.254164,0.175914,2.46672,0.732892,0.241234,1.14528,0.482922,0.274635,0.321531,chat
NM_001077550,0.0998212,0.0832566,0.132588,0.286352,0.136277,0.46402,0.186883,0.134795,0.525036,0.597715,0.152423,0.464545,zgc:153442
NM_001017877,144.988,243.39,371.539,265.728,319.798,172.539,237.534,351.884,391.229,441.897,385.778,283.44,Rgr
NM_001005402,77.683,67.3466,41.811,54.6275,66.1482,41.5148,79.742,68.4582,57.0695,76.7048,67.0605,69.84,CDHR1
NM_201496,5.74914,6.06632,8.54208,6.6664,6.00918,6.86128,7.16277,7.32087,8.94493,4.72211,5.59519,5.68821,Hif1an
NM_130959,0.221273,0.115211,0.358044,0.41901,0.236718,1.29584,0.182467,0,0.82955,0.117548,0.482127,0.0958374,wnt8b
NM_001020705,36.581,43.772,49.6348,33.6712,41.823,64.7532,45.953,38.9151,54.1995,46.0941,48.8321,48.4237,scdb
NM_001122943,1.13739,2.61301,1.80955,1.26247,1.80251,1.54895,2.47168,1.35457,0.509662,1.45546,1.18058,1.28945,zgc:162982
NM_001128710,2.03817,2.41004,3.65888,2.80983,3.23984,2.58328,3.42366,2.79527,3.8007,3.7158,2.97636,2.9114,tysnd1
NM_001017882,2.56557,2.88784,5.0558,2.59265,2.99307,3.07677,1.23922,2.75738,6.94013,1.14441,2.44848,2.45486,sar1a
NM_001017833,64.4193,53.435,40.4435,46.2976,49.8762,34.902,47.8622,50.9622,39.224,38.5956,39.5217,39.6259,PPA1
NM_001098388,14.0293,17.3301,12.9695,14.4453,18.9487,18.6815,14.7974,16.4117,13.027,13.8944,15.9467,17.8727,zcchc24
NM_001009985,4.15833,6.46377,7.31787,3.30132,5.20805,5.47885,5.72906,4.94122,8.00329,4.75111,4.7578,3.846,zgc:92261
NM_001110389,13.8486,18.1783,14.4873,10.5148,10.6373,13.3574,13.5357,11.6431,14.2672,10.1335,13.2962,10.4758,zgc:172209
NM_213410,4.03457,4.44608,1.9113,2.85728,3.8667,3.24443,6.28306,4.44967,2.42121,2.62275,3.48271,2.51971,prdm8
NM_001030276,7.97706,10.7559,12.0775,14.0457,14.5505,11.0297,9.65475,9.58618,9.60361,13.2925,13.0426,11.3761,Rrp12
NM_001089401,85.7493,83.1414,82.1793,60.5981,72.2075,43.8051,82.9379,108.154,114.232,93.6728,80.6157,73.6124,ubtd1
NM_201042,12.1898,11.6339,7.60058,7.61102,7.46051,6.52435,10.0021,11.2357,11.0928,8.07299,6.21405,7.80503,ZDHHC16
NM_198804,45.0437,42.3456,36.4529,35.8775,40.2126,28.9074,38.2562,30.4898,45.5835,37.9002,34.2918,31.7153,pgam1a
NM_001029967,160.15,193.857,192.565,146.066,163.603,228.171,161.528,129.937,210.214,168.754,183.859,158.152,rtn1a
NM_001045346,15.7671,12.6838,17.1244,13.8429,16.7606,12.7152,12.9258,14.2342,13.5378,16.2495,14.9882,14.8578,DHRS7
NM_001009904,2.1376,2.07793,0.934391,2.31177,2.87861,1.81242,1.89244,3.58627,0.989951,2.36274,2.02955,2.10702,six1a
NM_131718,0.934993,0.590302,0.652347,1.04274,0.732297,0.329594,0.348159,0.660909,0.191542,0.570648,0.444673,0.39543,six4.2
NM_001145583,2.5813,3.65429,3.76753,3.2338,4.98907,4.32985,4.72383,3.08249,4.77849,3.08912,5.23895,2.25254,trmt5
NM_173273,4.30956,5.98114,10.1773,5.11926,5.06315,6.5641,4.58594,2.48068,5.38508,4.46675,6.75109,4.22479,def
NM_001128724,0,0.0380116,0,0.0419053,0.073322,0.391439,0.0513071,0,0.109467,0.26922,0.0697694,0.0525042,LOC565375
NM_001145589,7.97683,10.5469,11.4625,9.44632,11.4806,12.1889,11.0538,8.91773,10.5629,8.3097,11.4118,13.6407,si:ch211-206k20.4
NM_001012385,0.423501,0.167896,1.04859,0.903577,0.495824,0.634186,0.443816,0.607448,1.16684,0.225727,0.675567,0,matn3b
NM_001145591,4.34231,4.19221,3.60529,2.70913,4.12464,4.46257,3.95161,5.24258,3.88805,2.43757,4.15951,4.03021,si:ch211-206k20.6
NM_001002351,1.51136,1.10969,1.78606,1.61402,2.03314,2.09615,2.12977,0.626147,1.87092,2.92535,1.45863,1.51489,pdss2
NM_174863,4.75643,6.6674,8.1862,5.86691,5.318,7.32444,5.4754,4.33997,5.31227,4.96499,6.82114,4.71938,rock2a
NM_201036,6.97427,9.77053,5.96871,6.98497,7.83294,8.76374,8.92381,8.21751,9.45239,6.72285,6.26268,6.86518,VTI1B
NM_001002325,2.83482,3.16837,4.44757,3.13267,3.29758,3.75452,2.88029,3.47271,4.04457,3.24614,3.78911,3.40716,RDH12
NM_001128739,1.00787,0.378983,1.70661,2.61137,0.53113,2.31391,1.07748,0.597779,1.91194,1.02989,1.58146,0.25732,PLEK2
NM_001005979,1.73639,3.19399,3.28745,2.39408,2.04456,3.32058,1.79596,2.38777,2.94578,1.67987,1.31947,1.47423,FBLN5
NM_213411,8.79386,8.85571,8.02105,9.76164,7.42563,7.65291,10.0817,9.67021,9.97528,8.54738,11.8964,8.26605,golga5
NM_001083577,14.3049,18.1007,19.6706,17.7158,16.9276,19.9397,16.6308,18.0148,19.7696,17.1219,17.5769,16.406,Rtf1
NM_001145694,2.33775,3.76093,2.32235,1.21284,0.43146,1.23929,1.52261,2.43481,1.35565,0.109749,1.04269,0.528942,NUSAP1
NM_001243151,3.13088,5.64399,4.06157,4.47323,3.70074,5.1058,5.01109,2.88844,5.95655,4.21843,4.9792,4.20673,
NM_001128276,0,0.420826,1.73798,2.31814,0.400763,1.28303,0.069772,0,0.159636,0.467028,0.273164,0,zgc:172120
NM_001114925,76.9712,64.5285,82.545,48.0485,62.5269,49.184,73.7746,55.8887,52.3211,60.6071,57.1961,63.7366,zgc:172197
NM_001123059,16.5238,12.9083,9.37928,9.33739,9.28616,10.7243,9.96542,9.67487,7.41268,8.57208,8.84564,9.67458,si:dkey-76k16.7
NM_214769,18.7553,18.6027,20.7109,20.0908,18.5859,15.351,19.5966,17.0164,17.5994,15.4497,13.993,18.4023,snx5
NM_001089413,19.4653,16.777,8.32511,10.2103,11.7063,12.9187,16.0928,20.9283,23.7076,12.6814,26.2909,14.1716,zgc:163030
NM_001031673,1140.44,913.659,612.061,638.252,645.979,539.932,850.72,747.749,762.913,585.065,696.993,752.152,Cst3
NM_001012376,6.43579,4.55193,3.70045,5.14231,8.61296,11.1684,6.0805,4.18165,5.27711,3.94931,6.77145,3.98648,ism1
NM_001003562,2.35321,1.14153,1.48942,4.23962,1.05902,2.14286,0.555782,2.11152,1.0435,1.14122,1.00153,0.507886,zgc:101107
NM_200411,0.265161,0.269642,0.228879,0.219039,0.30447,0.143009,0.0643016,0.160773,0.047249,0.130738,0.440912,0.140594,zgc:64090
NM_001017693,2.68593,2.77606,3.96781,4.35564,2.44832,3.35202,4.20715,2.7945,3.22923,2.19461,1.76359,3.12478,srd5a2b
NM_199794,14.8555,15.1872,11.3748,10.8021,15.7665,11.9398,14.1205,13.1926,11.1401,9.00169,12.201,11.4547,memo1
NM_199432,0,0,0,0,0,0,0,0,0,0,0,0,ERLEC1
NM_199432,0.486969,0,0.125844,0.0320236,0.27807,0.252697,0.0388217,0.0447509,0.0862686,0.195897,0.10065,0.200253,ERLEC1
NM_212992,6.59414,6.51248,6.68337,6.41232,7.0415,7.03489,5.87428,6.64509,6.62745,6.4501,6.39421,6.90566,AGPAT4
NM_212581,1.32495,3.43688,4.43378,1.52493,1.21761,1.5536,1.6874,2.68055,1.96221,0.876666,0.807336,1.66396,TACC3
NM_212937,0.54327,1.05529,1.49687,2.12724,2.09584,1.81827,1.36663,0.884417,0.570024,2.68152,2.46226,1.2825,mycl1a
NM_001077315,1.22102,0.483182,10.3667,5.98781,2.7836,1.83667,0.998161,3.17929,2.48415,2.37554,6.89123,0.69765,zgc:153911
NM_214759,60.8383,66.6964,53.1384,55.5151,53.5829,56.9926,63.5564,69.1282,70.2661,47.2266,57.1418,51.283,LGMN
NM_001002084,9.80368,6.86661,8.6343,7.09125,5.7722,7.48906,8.3237,6.20831,7.38019,6.21922,6.61187,7.57044,MED6
NM_001123256,0.47213,1.01926,1.97573,0.421724,1.04797,2.49263,0.625633,0.359412,0.749063,0.817528,0.784111,0.42257,SLC8A3
NM_001017594,6.66545,5.59052,4.81488,3.83254,4.54517,6.23278,3.82067,4.34504,5.83474,5.32995,4.4898,5.48046,COX16
NM_001168286,16.393,15.2755,14.3091,14.4344,12.1324,10.8348,13.4981,14.4254,13.8264,11.0201,12.5926,14.0271,actn1
NM_001077552,5.65739,5.93936,6.26333,5.0811,6.23885,6.05202,6.37123,4.86482,5.27618,5.37221,6.94805,8.02188,DCAF5
NM_001122751,1.27147,1.67862,2.03278,1.72859,1.88311,3.45034,1.73004,1.68339,1.77089,0.909903,1.49737,1.77757,PACS2
NM_200867,116.964,118.812,145.32,148.929,135.721,159.63,134.567,127.846,167.227,136.596,161.119,154.887,sfrs5a
NM_199917,5.84723,6.99756,6.77077,5.15936,6.15028,5.55021,5.54063,8.4851,7.9228,7.78624,7.32298,5.55257,synj2bp
NM_001145681,1.81123,1.40069,2.54372,1.31455,1.82366,1.62818,4.07063,1.10778,2.08068,2.78483,1.70698,1.66767,CDKN3
NM_001145595,0.804646,3.33928,1.8677,1.92767,1.52281,2.05758,1.33934,2.14927,0.51175,2.1484,0.953619,1.41404,L2HGDH
NM_001003773,2.03388,2.28287,3.73412,1.45476,2.14577,2.61018,2.49518,1.59326,2.63065,1.71548,3.51703,1.74753,CDKL1
NM_199913,14.1328,13.1084,11.0407,13.5697,13.4241,12.8236,15.2022,15.3301,10.032,11.7193,14.6856,13.6518,Map4k5
NM_001004560,8.67486,6.01143,7.73285,7.08094,6.97567,6.22632,4.96955,7.18669,6.26321,6.3493,8.5372,5.70468,Sav1
NM_001008538,21.3681,20.0679,15.814,15.204,21.9333,13.8927,13.9243,19.9343,11.9414,12.9871,18.2316,15.4702,PYGL
NM_205563,3.65109,13.3672,16.8449,5.86633,4.14657,11.2372,5.99235,4.15634,11.0951,5.42107,8.23982,4.2109,TRIM9
NM_194412,22.7101,20.2933,16.4101,15.9901,18.855,21.0675,19.6128,18.933,16.5049,14.0222,19.3251,16.5513,ppp2r5ea
NM_001167958,1.93658,1.93336,3.26167,2.76825,1.93892,1.82633,1.44829,2.04794,1.62418,2.11404,2.32513,1.99753,LOC100003858
NM_200254,6.0481,5.79849,4.78932,6.10837,5.00341,3.84472,4.51869,4.43584,4.02438,5.64664,5.69404,6.93465,snapc1b
NM_001007132,38.839,14.7994,15.7585,10.2512,16.6457,7.83333,35.9746,15.5992,26.5103,11.7627,14.2861,11.0812,zgc:123068
NM_001007133,21.788,4.76097,45.2085,12.4477,14.9364,18.3532,26.1151,21.8692,30.1866,14.1011,16.2287,13.486,zgc:152791
NM_001172636,31.8652,14.3428,31.2383,17.9472,18.5914,15.6464,26.9896,22.199,20.9884,17.1061,23.9518,19.7272,
NM_001008612,28.2351,19.9713,24.5656,17.0932,25.1633,26.7183,26.3401,28.9489,27.5385,24.9605,31.0448,28.419,wu:fc08a03
NM_213264,1.03274,1.55373,1.0251,1.28186,1.24318,0.43606,1.04638,1.1338,1.3899,1.27655,0.955386,0.743134,COL9A1
NM_001202417,2.29949,1.35129,2.62434,2.45337,2.00781,2.87566,2.02785,1.30352,1.20625,1.73614,2.99235,0.680978,
NM_001128272,10.1271,4.6614,3.98308,3.71542,3.61156,6.32639,3.08934,2.02483,3.5988,3.59431,6.14976,5.22555,zgc:171482
NM_131858,34.6267,31.5563,37.7293,31.7194,36.7954,29.3862,21.1772,23.683,33.1483,24.2361,29.2013,16.6618,SFRP5
NM_001145554,3.92584,3.11848,4.2867,4.44275,2.8406,3.37063,2.21093,3.48171,3.5041,3.3695,3.02202,2.69299,zgc:123010
NM_001013324,0,0,0,0,0,0,0,0,0,0,0,0,zgc:113257
NM_131423,0,0,0,0.107569,0,0,0.145717,0.0607105,0,0,0,0,nkx2.3
NM_001004016,0,0.0714986,0,0,0,0,0,0,0,0,0,0,st3gal5l
NM_001017559,6.24606,6.91762,4.71803,3.13791,4.05492,4.61089,6.13723,3.1515,4.00718,3.48372,4.33881,4.20975,MORN4
NM_001012482,5.16195,8.58531,6.78621,3.89752,4.40986,3.97933,7.09023,6.96999,7.31119,6.75506,4.34009,4.4762,pcdh15a
NM_200605,12.442,14.0795,13.8189,12.1035,12.2372,18.5471,13.0118,13.1177,14.8365,12.5066,16.5714,11.0671,si:dkey-18n13.4
NM_001020757,1.2879,1.91425,2.33948,1.57392,1.9016,1.88545,2.68319,2.42524,3.35693,1.77171,1.1769,1.77031,wu:fc23d08
NM_001040306,1.09875,0.57756,1.00549,1.79222,1.67508,0.692227,1.0521,0.708969,0.543238,0.633609,1.39311,0.933177,kmo
NM_001082827,18.8615,16.2612,18.4333,13.5867,16.3896,20.5945,21.8947,19.2425,17.6634,17.8321,23.339,15.7917,MARCH5
NM_001159406,3.94352,5.34794,7.78423,6.24339,5.10631,6.6855,4.1524,4.71683,6.89939,5.62394,5.50718,5.53483,Btaf1
NM_001034974,9.40868,8.62785,7.95749,7.69949,7.49967,8.45039,10.4316,7.25068,11.4109,7.31509,8.1532,8.04445,zgc:113956
NM_200445,17.3791,21.6048,25.7812,18.7526,19.9707,15.2093,17.6318,21.2111,18.145,23.6611,19.0495,17.9609,LOC565106
NM_001013501,15.6326,11.4249,13.118,15.9789,12.1552,11.3988,11.9115,12.6617,10.2306,10.9747,11.4318,11.5639,capn2a
NM_001077581,8.49097,9.6878,12.4789,13.4792,9.10519,11.5403,6.92518,12.5327,12.379,7.95753,9.04928,8.39705,zgc:153073
NM_213128,37.1842,40.4081,44.9608,56.3108,49.6443,49.9393,35.8822,40.7549,39.8988,47.2869,45.6667,45.7393,Eif3s6ip
NM_001114316,37.1008,32.7826,27.1011,25.7588,30.4597,29.6814,38.4619,41.7623,33.505,37.9992,34.7399,33.9599,ablim1a
NM_001089566,7.07158,5.68842,5.64445,5.51533,5.43129,6.69284,6.15055,5.08543,5.81942,5.59331,5.17648,6.54803,Fam160b1
NM_001030175,28.2314,29.0774,35.3729,29.7359,31.4403,29.4511,34.7652,42.5311,28.8976,30.9474,31.529,34.5979,zgc:110105
NM_001163832,11.3924,8.7154,10.3593,7.62341,9.44478,11.0382,10.7127,12.0802,13.1356,5.93166,11.4378,10.2467,BTBD9
NM_213151,32.2665,39.8144,26.9334,35.0333,28.9978,26.2441,28.5784,30.1427,32.2252,27.6371,23.5844,21.8756,GLO1
NM_001128283,2.376,2.94097,2.01643,1.75805,1.46221,2.41965,1.70468,2.415,4.45507,0.991564,2.05666,1.78769,LOC100002333
NM_001128282,3.83623,4.11879,4.4862,3.35542,4.57196,2.53432,5.00383,3.8654,4.65007,4.04597,3.43287,3.72246,si:dkeyp-2e4.3
NM_001128570,0.506029,0.709044,0.612283,0.243029,0.27583,0.394171,0.898387,0.97298,0.267246,0.610951,1.06482,0.405692,si:dkeyp-2e4.2
NM_130925,238.919,227.455,226.751,182.854,184.326,223.13,199,193.588,236.107,186.251,224.987,175.244,khdrbs1a
NM_199715,23.8032,18.4007,22.8773,17.0776,20.4084,20.3194,22.722,18.8266,20.0549,19.1659,21.1144,17.6799,zgc:63904
NM_131604,1.29209,1.36381,3.4686,8.69544,1.25965,5.58997,0.331548,4.63578,1.92938,1.1607,4.04419,0.954769,runx3
NM_001045308,130.008,118.212,210.033,159.014,154.023,178.345,121.863,100.057,134.354,133.643,170.414,172.366,zgc:136474
NM_001024819,2.56552,2.86232,5.39783,1.54663,1.98339,2.71295,1.134,2.96294,2.35432,1.34662,1.21746,3.47252,RHD
NM_001080635,1.83264,4.78428,1.29506,3.60884,2.5086,2.2149,3.77591,2.30589,2.48406,1.88327,2.03121,1.79931,ldlrap1b
NM_001243004,24.1292,21.799,20.7844,20.8405,20.0172,24.212,25.3383,27.7611,26.959,19.7667,25.1024,20.843,
NM_001089468,4.09544,10.2204,9.32674,9.93649,9.01517,7.81777,8.94683,8.21385,10.768,9.03166,7.55208,9.50864,zgc:158849
NM_001114553,0.0730749,0.909816,2.07576,0.42673,0.460943,0.633885,0.252822,0.271321,1.77986,0.500007,0,0.614728,Vip
NM_001135791,3.04977,2.24249,1.96288,2.04452,2.44369,3.39447,3.39472,3.85824,2.29928,2.68142,2.87425,3.27396,BCL2L11
NM_001098262,0,0.125993,0.522838,0.792203,0.0807901,0.172935,0,0.373327,0.128023,0,0.103877,0.0883657,LOC100002901
NM_182860,2.42512,2.89722,4.77928,5.53515,3.78865,3.77822,1.75326,3.80625,2.61873,4.47514,3.48642,3.05489,msh6
NM_001003463,5.48892,9.85773,7.08548,9.50237,11.2391,12.0092,13.8489,10.1607,10.5022,16.441,12.5282,11.0229,zgc:92420
NM_001142263,1.25502,0.997367,1.03402,0.846569,1.14028,1.74189,1.62073,0.52161,1.22637,1.37897,0.949464,1.19173,disc1
NM_001030104,10.7893,12.5388,10.9362,8.15411,9.73754,8.88694,12.5831,13.4244,7.57073,12.319,11.1523,10.0032,zgc:114078
NM_199981,28.369,24.5285,29.4718,23.3574,26.7089,36.3689,36.8367,39.1729,24.4209,20.8003,33.7726,31.7664,zgc:56251
NM_213036,32.9472,27.89,28.977,29.4431,24.5316,24.6305,31.4867,20.2177,32.8609,23.9828,23.0951,19.2789,tomm20a
NM_001020687,2.17113,3.50222,2.48369,1.48351,2.9073,3.13984,4.21928,3.64076,2.80313,2.83953,3.08978,3.38065,B3GALNT2
NM_001040376,3.73074,1.4448,1.2186,1.87371,0.792781,1.07888,1.37619,1.09255,1.45344,0.857295,0.99405,0.724324,pkz
NM_001114470,3.31746,3.13306,3.236,2.1036,3.42529,3.95071,3.7364,3.34394,3.41285,3.0133,3.80781,3.23165,EIF2AK2
NM_001002393,7.28284,7.84172,5.13944,4.96633,5.4859,5.5099,6.86594,8.00671,7.63938,4.98303,7.87066,6.26255,zgc:92714
NM_001045357,4.73409,5.29184,7.69672,5.35456,5.47397,4.77809,4.43629,4.47067,6.14857,5.73493,5.71983,4.80193,zgc:153978
NM_212838,0.445807,0.602744,0.60883,0.661939,0.549278,0.538485,0.543279,0.668164,0.514039,0.444424,0.349949,0.445454,BLNK
NM_001014817,0,0,0.301922,0,0,0,0,0,0,0,0,0,DNTT
NM_001014817,0,0,0,0,0.135444,0,0,0,0,0,0,0,DNTT
NM_001123278,2.66626,4.22562,4.69306,2.17672,3.1502,3.84532,2.67074,4.5528,2.78354,4.49703,3.33359,2.39571,si:ch211-79l17.3
NM_001037690,0.717579,1.14458,1.62762,1.12687,1.58074,1.36723,0.252598,1.24694,1.46464,0.991674,0.420041,0.749288,zgc:123280
NM_001159821,6.76046,5.04552,2.34114,2.65515,3.32023,3.98428,4.308,4.32296,4.06635,3.16944,2.90692,4.48457,zgc:112097
NM_214772,19.874,23.9771,30.0739,22.9885,25.1219,23.4644,23.4442,27.6521,21.3732,28.2237,29.2665,22.5337,zgc:77202
NM_001076730,0,0,0,0,0,0,0,0,0,0,0,0,zgc:153610
NM_131586,0,0,0,0.0723288,0.0216426,0.439761,0,0,0,0.176453,0.133267,0,valopa
NM_001128234,1.28079,2.54403,3.83311,1.5032,1.24481,1.01239,1.61527,2.69099,3.46483,3.41899,1.21218,1.02177,slc30a10
NM_199954,15.413,23.5031,31.495,36.5536,17.849,23.6632,17.4698,17.8593,26.8176,22.1783,18.6843,18.1014,KLC1
NM_200520,11.8219,19.8274,28.314,16.7167,16.0927,8.85035,13.6311,11.9463,24.0439,25.5651,21.3184,10.678,zgc:66337
NM_213211,5.89068,7.27368,6.93291,4.60988,7.64992,5.31292,8.21328,6.42577,7.80467,5.96243,3.58386,7.30682,tmem107
NM_212566,1.18155,2.10405,1.58871,1.80421,0.82441,1.5198,1.21462,1.70906,0.698486,1.2315,1.29551,0.771346,AURKB
NM_001082999,2.61324,2.74661,3.07179,3.23344,2.91104,2.83877,3.89649,3.11167,2.90131,3.79424,2.7114,3.39616,zgc:158483
NM_200679,2.15595,4.75198,1.79901,3.06245,3.00548,2.90769,1.52539,1.31056,2.60968,5.96067,1.65021,2.52703,zgc:65749
NM_131273,1.121,0.837457,1.29995,0.839908,1.52643,1.88436,3.1636,4.37437,0.30685,1.47607,1.83759,1.7735,msxe
NM_001136244,0,0,0,0,0,0,0,0,0,0,0,0,zgc:172167
NM_001080593,2.14641,1.58771,1.50877,2.35365,2.06999,2.97564,1.17658,1.4587,0.754656,2.35044,1.4154,2.13459,Hs3st1
NM_201039,35.9976,39.0184,41.4405,49.1919,30.6912,34.8685,28.5438,29.8283,29.6452,27.9514,27.6495,28.4465,wdr1
NM_001017768,16.8601,18.8536,21.8555,25.3912,28.1609,20.2758,21.2207,18.3912,18.3065,23.9743,19.1428,20.4571,Cops6
NM_001122600,4.24973,5.26766,5.75462,4.65384,4.58487,5.13666,4.56207,4.31582,3.65386,3.66645,3.70025,4.04533,SPRY1
NM_212823,10.6924,21.9762,9.80485,7.05705,9.49751,9.11419,18.1259,15.6631,13.4259,23.8984,19.6783,9.25414,FGF2
NM_001080086,7.57791,9.51143,12.61,7.80663,6.98877,8.73907,8.23527,9.23642,9.00448,6.81257,5.84347,6.56036,zgc:158257
NM_001013482,20.7079,21.4736,23.2369,20.2364,22.5898,18.0731,21.4408,20.5104,23.9368,18.6769,22.8818,19.5346,UBE2K
